UserId,RFMClass,RFM_Level
362964,243,Best Customers
363006,331,Loyal Customers
363027,343,Best Customers
363048,443,Best Customers
363069,343,Best Customers
363090,442,Best Customers
363111,112,Needs Attention
363153,444,Best Customers
363195,332,Good Buyers
363237,431,Good Buyers
363258,222,Potential Customers
363279,432,Best Customers
363321,331,Loyal Customers
363342,433,Best Customers
363363,131,Promising Customers
363426,434,Best Customers
363489,211,Needs Attention
363531,233,Good Buyers
363552,212,Promising Customers
363573,324,Best Customers
363594,344,Best Customers
363615,444,Best Customers
363657,314,Good Buyers
363720,233,Good Buyers
363741,443,Best Customers
363783,443,Best Customers
363804,433,Best Customers
363825,111,Very inactive
363909,422,Good Buyers
363930,312,Potential Customers
363951,211,Needs Attention
363993,222,Potential Customers
364014,111,Very inactive
364077,144,Best Customers
364098,444,Best Customers
364119,211,Needs Attention
364140,344,Best Customers
364161,143,Good Buyers
364203,111,Very inactive
364224,321,Potential Customers
364245,432,Best Customers
364266,444,Best Customers
364287,211,Needs Attention
364308,443,Best Customers
364329,111,Very inactive
364350,433,Best Customers
364371,322,Loyal Customers
364413,214,Loyal Customers
364434,313,Loyal Customers
364476,121,Needs Attention
364497,332,Good Buyers
364518,132,Potential Customers
364539,411,Potential Customers
364560,442,Best Customers
364581,322,Loyal Customers
364602,122,Promising Customers
364644,444,Best Customers
364665,444,Best Customers
364707,121,Needs Attention
364728,344,Best Customers
364770,222,Potential Customers
364791,432,Best Customers
364812,343,Best Customers
364833,332,Good Buyers
364854,122,Promising Customers
364875,132,Potential Customers
364896,221,Promising Customers
364917,344,Best Customers
364959,432,Best Customers
365001,444,Best Customers
365022,211,Needs Attention
365043,431,Good Buyers
365064,312,Potential Customers
365085,431,Good Buyers
365106,424,Best Customers
365127,333,Best Customers
365148,213,Potential Customers
365169,444,Best Customers
365211,112,Needs Attention
365232,132,Potential Customers
365274,111,Very inactive
365316,324,Best Customers
365337,333,Best Customers
365358,222,Potential Customers
365400,244,Best Customers
365442,434,Best Customers
365463,321,Potential Customers
365484,444,Best Customers
365505,433,Best Customers
365526,144,Best Customers
365568,111,Very inactive
365589,113,Promising Customers
365610,433,Best Customers
365631,423,Best Customers
365652,433,Best Customers
365694,313,Loyal Customers
365715,212,Promising Customers
365736,344,Best Customers
365778,322,Loyal Customers
365799,444,Best Customers
365820,322,Loyal Customers
365862,444,Best Customers
365883,323,Good Buyers
365925,333,Best Customers
365946,444,Best Customers
365967,211,Needs Attention
365988,444,Best Customers
366009,222,Potential Customers
366030,311,Promising Customers
366051,132,Potential Customers
366072,432,Best Customers
366093,231,Potential Customers
366114,444,Best Customers
366156,411,Potential Customers
366198,112,Needs Attention
366240,111,Very inactive
366282,344,Best Customers
366303,112,Needs Attention
366324,144,Best Customers
366366,111,Very inactive
366387,322,Loyal Customers
366429,444,Best Customers
366450,444,Best Customers
366471,434,Best Customers
366513,422,Good Buyers
366534,132,Potential Customers
366555,111,Very inactive
366576,111,Very inactive
366597,224,Good Buyers
366618,432,Best Customers
366639,342,Best Customers
366660,222,Potential Customers
366681,343,Best Customers
366702,223,Loyal Customers
366723,444,Best Customers
366744,111,Very inactive
366786,423,Best Customers
366828,411,Potential Customers
366849,434,Best Customers
366870,333,Best Customers
366912,143,Good Buyers
366975,211,Needs Attention
367080,222,Potential Customers
367101,433,Best Customers
367143,222,Potential Customers
367206,122,Promising Customers
367269,222,Potential Customers
367290,434,Best Customers
367311,444,Best Customers
367332,112,Needs Attention
367395,422,Good Buyers
367416,111,Very inactive
367458,211,Needs Attention
367479,122,Promising Customers
367500,413,Good Buyers
367521,121,Needs Attention
367542,423,Best Customers
367563,422,Good Buyers
367584,144,Best Customers
367605,133,Loyal Customers
367626,211,Needs Attention
367647,132,Potential Customers
367668,122,Promising Customers
367689,244,Best Customers
367710,322,Loyal Customers
367731,444,Best Customers
367752,344,Best Customers
367773,212,Promising Customers
367794,221,Promising Customers
367815,332,Good Buyers
367836,443,Best Customers
367857,111,Very inactive
367899,434,Best Customers
367920,222,Potential Customers
367941,333,Best Customers
367962,433,Best Customers
367983,422,Good Buyers
368004,111,Very inactive
368025,112,Needs Attention
368046,423,Best Customers
368067,233,Good Buyers
368088,444,Best Customers
368130,444,Best Customers
368151,111,Very inactive
368214,211,Needs Attention
368235,111,Very inactive
368256,111,Very inactive
368277,333,Best Customers
368298,311,Promising Customers
368340,322,Loyal Customers
368382,121,Needs Attention
368445,342,Best Customers
368508,111,Very inactive
368529,311,Promising Customers
368550,131,Promising Customers
368571,131,Promising Customers
368592,233,Good Buyers
368613,213,Potential Customers
368634,434,Best Customers
368655,342,Best Customers
368676,111,Very inactive
368697,422,Good Buyers
368760,223,Loyal Customers
368781,331,Loyal Customers
368802,433,Best Customers
368844,332,Good Buyers
368886,443,Best Customers
368907,444,Best Customers
368949,122,Promising Customers
368991,343,Best Customers
369012,211,Needs Attention
369033,322,Loyal Customers
369054,111,Very inactive
369096,444,Best Customers
369138,111,Very inactive
369159,432,Best Customers
369180,131,Promising Customers
369201,444,Best Customers
369222,121,Needs Attention
369264,423,Best Customers
369285,243,Best Customers
369348,223,Loyal Customers
369369,244,Best Customers
369390,443,Best Customers
369411,234,Best Customers
369453,444,Best Customers
369474,233,Good Buyers
369495,432,Best Customers
369516,344,Best Customers
369537,134,Good Buyers
369600,411,Potential Customers
369621,111,Very inactive
369642,444,Best Customers
369663,212,Promising Customers
369684,132,Potential Customers
369768,331,Loyal Customers
369789,343,Best Customers
369831,444,Best Customers
369852,244,Best Customers
369873,344,Best Customers
369894,232,Loyal Customers
369915,212,Promising Customers
369936,111,Very inactive
369978,433,Best Customers
369999,131,Promising Customers
370020,211,Needs Attention
370041,323,Good Buyers
370083,322,Loyal Customers
370104,433,Best Customers
370125,444,Best Customers
370188,211,Needs Attention
370209,444,Best Customers
370230,122,Promising Customers
370251,422,Good Buyers
370293,333,Best Customers
370314,344,Best Customers
370356,321,Potential Customers
370377,322,Loyal Customers
370419,111,Very inactive
370440,212,Promising Customers
370482,223,Loyal Customers
370503,111,Very inactive
370524,444,Best Customers
370566,133,Loyal Customers
370587,211,Needs Attention
370608,234,Best Customers
370629,233,Good Buyers
370650,311,Promising Customers
370671,444,Best Customers
370692,344,Best Customers
370713,333,Best Customers
370734,121,Needs Attention
370755,434,Best Customers
370776,234,Best Customers
370818,322,Loyal Customers
370839,444,Best Customers
370860,231,Potential Customers
370923,334,Best Customers
370944,332,Good Buyers
370986,423,Best Customers
371007,244,Best Customers
371028,412,Loyal Customers
371049,334,Best Customers
371070,111,Very inactive
371091,433,Best Customers
371112,344,Best Customers
371133,443,Best Customers
371154,222,Potential Customers
371175,444,Best Customers
371196,433,Best Customers
371217,444,Best Customers
371238,111,Very inactive
371259,224,Good Buyers
371280,311,Promising Customers
371322,444,Best Customers
371364,311,Promising Customers
371385,444,Best Customers
371406,444,Best Customers
371490,344,Best Customers
371511,121,Needs Attention
371532,233,Good Buyers
371553,211,Needs Attention
371574,111,Very inactive
371595,223,Loyal Customers
371616,344,Best Customers
371637,122,Promising Customers
371658,111,Very inactive
371700,444,Best Customers
371721,122,Promising Customers
371742,334,Best Customers
371763,333,Best Customers
371784,123,Potential Customers
371805,444,Best Customers
371826,444,Best Customers
371847,111,Very inactive
371868,121,Needs Attention
371889,111,Very inactive
371931,422,Good Buyers
371952,322,Loyal Customers
371994,111,Very inactive
372015,112,Needs Attention
372036,344,Best Customers
372078,111,Very inactive
372099,344,Best Customers
372120,333,Best Customers
372162,244,Best Customers
372183,214,Loyal Customers
372204,223,Loyal Customers
372225,444,Best Customers
372267,433,Best Customers
372288,444,Best Customers
372330,444,Best Customers
372351,233,Good Buyers
372372,121,Needs Attention
372393,323,Good Buyers
372414,233,Good Buyers
372435,444,Best Customers
372456,422,Good Buyers
372477,411,Potential Customers
372498,334,Best Customers
372519,434,Best Customers
372582,212,Promising Customers
372624,444,Best Customers
372666,111,Very inactive
372687,211,Needs Attention
372729,122,Promising Customers
372750,444,Best Customers
372792,111,Very inactive
372834,434,Best Customers
372897,444,Best Customers
372918,344,Best Customers
372939,433,Best Customers
372960,321,Potential Customers
372981,323,Good Buyers
373023,111,Very inactive
373044,333,Best Customers
373065,132,Potential Customers
373107,421,Loyal Customers
373128,444,Best Customers
373149,444,Best Customers
373170,123,Potential Customers
373191,231,Potential Customers
373212,431,Good Buyers
373254,243,Best Customers
373275,111,Very inactive
373317,342,Best Customers
373359,332,Good Buyers
373401,111,Very inactive
373443,231,Potential Customers
373485,211,Needs Attention
373506,231,Potential Customers
373527,144,Best Customers
373548,213,Potential Customers
373569,111,Very inactive
373590,344,Best Customers
373611,311,Promising Customers
373653,332,Good Buyers
373695,132,Potential Customers
373716,333,Best Customers
373737,343,Best Customers
373779,344,Best Customers
373800,343,Best Customers
373842,243,Best Customers
373905,212,Promising Customers
373926,432,Best Customers
373989,434,Best Customers
374031,444,Best Customers
374052,443,Best Customers
374073,444,Best Customers
374136,311,Promising Customers
374157,422,Good Buyers
374199,234,Best Customers
374304,311,Promising Customers
374367,444,Best Customers
374388,334,Best Customers
374409,123,Potential Customers
374430,422,Good Buyers
374451,311,Promising Customers
374472,331,Loyal Customers
374535,432,Best Customers
374556,321,Potential Customers
374577,343,Best Customers
374598,344,Best Customers
374619,332,Good Buyers
374661,444,Best Customers
374703,121,Needs Attention
374724,211,Needs Attention
374766,214,Loyal Customers
374808,233,Good Buyers
374829,122,Promising Customers
374850,144,Best Customers
374892,421,Loyal Customers
374934,112,Needs Attention
374955,111,Very inactive
374976,413,Good Buyers
374997,434,Best Customers
375018,444,Best Customers
375039,121,Needs Attention
375060,131,Promising Customers
375081,444,Best Customers
375102,112,Needs Attention
375123,244,Best Customers
375144,442,Best Customers
375165,344,Best Customers
375186,112,Needs Attention
375207,333,Best Customers
375249,222,Potential Customers
375270,444,Best Customers
375291,111,Very inactive
375333,234,Best Customers
375354,133,Loyal Customers
375417,111,Very inactive
375438,322,Loyal Customers
375459,111,Very inactive
375480,122,Promising Customers
375501,111,Very inactive
375543,442,Best Customers
375564,443,Best Customers
375585,431,Good Buyers
375606,343,Best Customers
375627,211,Needs Attention
375648,333,Best Customers
375669,121,Needs Attention
375690,132,Potential Customers
375711,121,Needs Attention
375732,221,Promising Customers
375753,111,Very inactive
375774,243,Best Customers
375795,311,Promising Customers
375816,311,Promising Customers
375837,131,Promising Customers
375858,221,Promising Customers
375879,121,Needs Attention
375900,111,Very inactive
375921,321,Potential Customers
375984,321,Potential Customers
376005,223,Loyal Customers
376026,111,Very inactive
376068,131,Promising Customers
376131,422,Good Buyers
376152,122,Promising Customers
376173,232,Loyal Customers
376194,432,Best Customers
376257,332,Good Buyers
376299,223,Loyal Customers
376320,444,Best Customers
376341,243,Best Customers
376383,111,Very inactive
376404,424,Best Customers
376425,111,Very inactive
376446,222,Potential Customers
376488,321,Potential Customers
376509,413,Good Buyers
376530,324,Best Customers
376551,232,Loyal Customers
376572,333,Best Customers
376614,223,Loyal Customers
376635,221,Promising Customers
376656,432,Best Customers
376677,434,Best Customers
376719,111,Very inactive
376740,324,Best Customers
376761,211,Needs Attention
376782,411,Potential Customers
376866,121,Needs Attention
376887,311,Promising Customers
376908,112,Needs Attention
376929,434,Best Customers
376950,232,Loyal Customers
376971,323,Good Buyers
377034,444,Best Customers
377055,122,Promising Customers
377076,111,Very inactive
377097,221,Promising Customers
377118,212,Promising Customers
377160,121,Needs Attention
377181,343,Best Customers
377202,121,Needs Attention
377244,342,Best Customers
377265,344,Best Customers
377286,333,Best Customers
377307,131,Promising Customers
377328,131,Promising Customers
377349,111,Very inactive
377370,122,Promising Customers
377412,121,Needs Attention
377433,212,Promising Customers
377454,343,Best Customers
377475,444,Best Customers
377496,132,Potential Customers
377517,321,Potential Customers
377538,111,Very inactive
377559,343,Best Customers
377580,123,Potential Customers
377664,131,Promising Customers
377685,322,Loyal Customers
377706,211,Needs Attention
377727,111,Very inactive
377748,421,Loyal Customers
377790,122,Promising Customers
377811,111,Very inactive
377874,233,Good Buyers
377895,111,Very inactive
377937,244,Best Customers
377979,332,Good Buyers
378021,432,Best Customers
378084,121,Needs Attention
378105,431,Good Buyers
378126,322,Loyal Customers
378168,224,Good Buyers
378189,121,Needs Attention
378210,111,Very inactive
378231,121,Needs Attention
378273,121,Needs Attention
378294,321,Potential Customers
378315,431,Good Buyers
378336,343,Best Customers
378357,212,Promising Customers
378378,221,Promising Customers
378399,211,Needs Attention
378462,342,Best Customers
378504,122,Promising Customers
378567,221,Promising Customers
378630,411,Potential Customers
378672,111,Very inactive
378693,221,Promising Customers
378714,342,Best Customers
378735,333,Best Customers
378756,332,Good Buyers
378777,121,Needs Attention
378840,322,Loyal Customers
378861,444,Best Customers
378882,211,Needs Attention
378903,342,Best Customers
378924,444,Best Customers
378945,331,Loyal Customers
379008,111,Very inactive
379050,111,Very inactive
379113,221,Promising Customers
379155,444,Best Customers
379176,122,Promising Customers
379218,411,Potential Customers
379239,321,Potential Customers
379281,334,Best Customers
379302,123,Potential Customers
379344,213,Potential Customers
379365,444,Best Customers
379386,212,Promising Customers
379407,322,Loyal Customers
379428,111,Very inactive
379449,344,Best Customers
379491,122,Promising Customers
379512,121,Needs Attention
379533,234,Best Customers
379554,112,Needs Attention
379575,344,Best Customers
379617,444,Best Customers
379638,122,Promising Customers
379659,344,Best Customers
379680,313,Loyal Customers
379701,312,Potential Customers
379722,333,Best Customers
379764,411,Potential Customers
379785,123,Potential Customers
379806,111,Very inactive
379827,214,Loyal Customers
379848,221,Promising Customers
379932,434,Best Customers
379953,224,Good Buyers
379974,234,Best Customers
379995,122,Promising Customers
380016,443,Best Customers
380037,444,Best Customers
380079,221,Promising Customers
380121,421,Loyal Customers
380142,444,Best Customers
380184,323,Good Buyers
380205,321,Potential Customers
380226,122,Promising Customers
380268,111,Very inactive
380289,444,Best Customers
380310,331,Loyal Customers
380352,422,Good Buyers
380373,111,Very inactive
380394,121,Needs Attention
380436,243,Best Customers
380457,332,Good Buyers
380478,444,Best Customers
380520,111,Very inactive
380541,122,Promising Customers
380562,444,Best Customers
380583,322,Loyal Customers
380625,343,Best Customers
380646,231,Potential Customers
380667,332,Good Buyers
380709,111,Very inactive
380730,433,Best Customers
380793,113,Promising Customers
380835,323,Good Buyers
380856,223,Loyal Customers
380898,111,Very inactive
380919,444,Best Customers
380982,113,Promising Customers
381003,233,Good Buyers
381024,434,Best Customers
381045,444,Best Customers
381066,211,Needs Attention
381087,311,Promising Customers
381129,312,Potential Customers
381150,322,Loyal Customers
381171,222,Potential Customers
381234,422,Good Buyers
381255,222,Potential Customers
381276,443,Best Customers
381318,422,Good Buyers
381339,122,Promising Customers
381360,222,Potential Customers
381381,433,Best Customers
381444,322,Loyal Customers
381465,111,Very inactive
381507,323,Good Buyers
381528,143,Good Buyers
381549,211,Needs Attention
381570,323,Good Buyers
381591,233,Good Buyers
381612,444,Best Customers
381633,224,Good Buyers
381654,411,Potential Customers
381696,122,Promising Customers
381717,333,Best Customers
381738,233,Good Buyers
381759,434,Best Customers
381780,444,Best Customers
381801,332,Good Buyers
381843,122,Promising Customers
381864,411,Potential Customers
381885,111,Very inactive
381948,434,Best Customers
381969,233,Good Buyers
381990,111,Very inactive
382011,111,Very inactive
382032,233,Good Buyers
382053,111,Very inactive
382074,213,Potential Customers
382116,243,Best Customers
382158,444,Best Customers
382200,221,Promising Customers
382242,133,Loyal Customers
382263,121,Needs Attention
382284,244,Best Customers
382305,322,Loyal Customers
382389,311,Promising Customers
382410,444,Best Customers
382431,332,Good Buyers
382452,131,Promising Customers
382473,111,Very inactive
382515,211,Needs Attention
382536,322,Loyal Customers
382557,322,Loyal Customers
382578,122,Promising Customers
382599,444,Best Customers
382620,111,Very inactive
382641,333,Best Customers
382662,222,Potential Customers
382683,444,Best Customers
382704,111,Very inactive
382725,444,Best Customers
382746,344,Best Customers
382767,111,Very inactive
382788,223,Loyal Customers
382809,444,Best Customers
382830,434,Best Customers
382851,144,Best Customers
382872,222,Potential Customers
382893,112,Needs Attention
382935,244,Best Customers
382956,333,Best Customers
382977,433,Best Customers
383019,133,Loyal Customers
383040,312,Potential Customers
383061,444,Best Customers
383082,234,Best Customers
383145,444,Best Customers
383166,312,Potential Customers
383208,233,Good Buyers
383229,411,Potential Customers
383250,122,Promising Customers
383271,214,Loyal Customers
383292,332,Good Buyers
383355,211,Needs Attention
383397,344,Best Customers
383439,334,Best Customers
383460,144,Best Customers
383481,322,Loyal Customers
383502,211,Needs Attention
383523,333,Best Customers
383565,233,Good Buyers
383628,211,Needs Attention
383649,111,Very inactive
383670,311,Promising Customers
383712,444,Best Customers
383733,411,Potential Customers
383754,311,Promising Customers
383796,312,Potential Customers
383817,211,Needs Attention
383838,211,Needs Attention
383880,111,Very inactive
383901,111,Very inactive
383922,411,Potential Customers
383943,444,Best Customers
384027,334,Best Customers
